Země;PSČ;SK-Město;SK-Kraj;SK-Okres;Latitude;Longtitude
SK;04914;Šivetice;Banskobystrický kraj;Revúca;48.5803;20.2756
SK;04914;Prihradzany;Banskobystrický kraj;Revúca;48.5599;20.2868
SK;04914;Licince;Banskobystrický kraj;Revúca;48.5394;20.2981
SK;04916;Gemerský Milhosť;Banskobystrický kraj;Revúca;48.6331;20.2458
SK;04916;Jelšavská Teplica;Banskobystrický kraj;Revúca;48.602;20.2701
SK;04916;Mníšany;Banskobystrický kraj;Revúca;48.6682;20.226
SK;04916;Jelšava;Banskobystrický kraj;Revúca;48.6291;20.2414
SK;04916;Gemerské Teplice;Banskobystrický kraj;Revúca;48.6331;20.2458
SK;04916;Kopráš;Banskobystrický kraj;Revúca;48.6331;20.2458
SK;04916;Magnezitovce;Banskobystrický kraj;Revúca;48.6331;20.2458
SK;04918;Revúcka Lehota;Banskobystrický kraj;Revúca;48.6712;20.181
SK;04918;Turčok;Banskobystrický kraj;Revúca;48.6404;20.1479
SK;04918;Lubeník;Banskobystrický kraj;Revúca;48.6549;20.1961
SK;04918;Chyžné;Banskobystrický kraj;Revúca;48.6629;20.201
SK;04961;Rákošská Baňa;Banskobystrický kraj;Revúca;48.6036;20.1292
SK;04961;Nandraž;Banskobystrický kraj;Revúca;48.6077;20.1869
SK;04961;Rákoš;Banskobystrický kraj;Revúca;48.5999;20.1478
SK;04962;Kameňany;Banskobystrický kraj;Revúca;48.5774;20.1916
SK;04964;Železník;Banskobystrický kraj;Revúca;48.6333;20.1333
SK;04964;Červeňany;Banskobystrický kraj;Revúca;48.6261;20.1162
SK;04964;Sirk;Banskobystrický kraj;Revúca;48.6188;20.0991
SK;05001;Muránska Zdychava;Banskobystrický kraj;Revúca;48.7376;20.1425
SK;05001;Revúca;Banskobystrický kraj;Revúca;48.6835;20.1173
SK;05001;Revúčka;Banskobystrický kraj;Revúca;48.7074;20.1319
SK;05001;Mokrá Lúka;Banskobystrický kraj;Revúca;48.6734;20.1493
SK;05001;Muránska Dlhá Lúka;Banskobystrický kraj;Revúca;48.7159;20.0802
SK;98201;Králik;Banskobystrický kraj;Revúca;48.4091;20.3188
SK;98201;Starňa;Banskobystrický kraj;Revúca;48.4391;20.332
SK;98201;Žiar;Banskobystrický kraj;Revúca;48.4385;20.273
SK;98201;Tornaľa;Banskobystrický kraj;Revúca;48.4192;20.3257
SK;98201;Gemer;Banskobystrický kraj;Revúca;48.4496;20.3158
SK;98201;Behynce;Banskobystrický kraj;Revúca;48.4221;20.294
SK;98252;Gregorovce;Banskobystrický kraj;Revúca;48.4521;20.1877
SK;98262;Chvalová;Banskobystrický kraj;Revúca;48.5129;20.177
SK;98262;Rašice;Banskobystrický kraj;Revúca;48.4714;20.2391
SK;98262;Skerešovo;Banskobystrický kraj;Revúca;48.5041;20.2017
SK;98262;Gemerská Ves;Banskobystrický kraj;Revúca;48.4948;20.2382
SK;98262;Držkovce;Banskobystrický kraj;Revúca;48.5419;20.2362
SK;98262;Polina;Banskobystrický kraj;Revúca;48.4936;20.2126
SK;98262;Višňové;Banskobystrický kraj;Revúca;48.5158;20.1879
SK;98262;Šankovce;Banskobystrický kraj;Revúca;48.4852;20.2778
SK;98262;Otročok;Banskobystrický kraj;Revúca;48.45;20.277
SK;98262;Leváre;Banskobystrický kraj;Revúca;48.5134;20.2552
SK;98262;Levkuška;Banskobystrický kraj;Revúca;48.4576;20.2651
SK;98265;Rybník;Banskobystrický kraj;Revúca;48.5487;20.1245
SK;98265;Sása;Banskobystrický kraj;Revúca;48.5638;20.1089
SK;98265;Repištia;Banskobystrický kraj;Revúca;48.5907;20.105
SK;98265;Ratková;Banskobystrický kraj;Revúca;48.5914;20.0957
SK;98265;Ploské;Banskobystrický kraj;Revúca;48.6039;20.0861
SK;98265;Brusník;Banskobystrický kraj;Revúca;48.5376;20.1529
SK;98266;Ratkovské Bystré;Banskobystrický kraj;Revúca;48.6462;20.058
SK;98266;Hrlica;Banskobystrický kraj;Revúca;48.6282;20.051
SK;98266;Filier;Banskobystrický kraj;Revúca;48.6497;20.0586
SK;97901;Vyšná Pokoradz;Banskobystrický kraj;Rimavská Sobota;48.4191;20.0194
SK;97901;Včelinec;Banskobystrický kraj;Rimavská Sobota;48.3883;20.0176
SK;97901;Mojín;Banskobystrický kraj;Rimavská Sobota;48.342;19.9724
SK;97901;Sabová;Banskobystrický kraj;Rimavská Sobota;48.3883;20.0176
SK;97901;Zacharovce;Banskobystrický kraj;Rimavská Sobota;48.405;20.0545
SK;97901;Kurinec;Banskobystrický kraj;Rimavská Sobota;48.3883;20.0176
SK;97901;Kružno;Banskobystrický kraj;Rimavská Sobota;48.3883;20.0176
SK;97901;Dúžava;Banskobystrický kraj;Rimavská Sobota;48.351;19.9906
SK;97901;Bakta;Banskobystrický kraj;Rimavská Sobota;48.392;20.0906
SK;97901;Vinice;Banskobystrický kraj;Rimavská Sobota;48.3883;20.0176
SK;97901;Rimavská Sobota;Banskobystrický kraj;Rimavská Sobota;48.3828;20.0224
SK;97901;Nižná Pokoradz;Banskobystrický kraj;Rimavská Sobota;48.408;20.0273
SK;97901;Sobôtka;Banskobystrický kraj;Rimavská Sobota;48.3885;19.9921
SK;97901;Čerenčany;Banskobystrický kraj;Rimavská Sobota;48.4066;19.9886
SK;98001;Pavlovce;Banskobystrický kraj;Rimavská Sobota;48.3262;20.0823
SK;98001;Rimavské Janovce;Banskobystrický kraj;Rimavská Sobota;48.3417;20.0628
SK;98001;Sútor;Banskobystrický kraj;Rimavská Sobota;48.3528;20.1219
SK;98001;Belín;Banskobystrický kraj;Rimavská Sobota;48.3416;20.1085
SK;98002;Hodejovec;Banskobystrický kraj;Rimavská Sobota;48.282;20.0159
SK;98002;Jesenské;Banskobystrický kraj;Rimavská Sobota;48.3064;20.0708
SK;98002;Gortva;Banskobystrický kraj;Rimavská Sobota;48.2945;20.025
SK;98002;Širkovce;Banskobystrický kraj;Rimavská Sobota;48.29;20.0864
SK;98003;Šimonovce;Banskobystrický kraj;Rimavská Sobota;48.2737;20.1125
SK;98003;Drňa;Banskobystrický kraj;Rimavská Sobota;48.2627;20.1159
SK;98004;Gemerské Dechtáre;Banskobystrický kraj;Rimavská Sobota;48.2477;20.0369
SK;98004;Hostice;Banskobystrický kraj;Rimavská Sobota;48.2344;20.0662
SK;98004;Jestice;Banskobystrický kraj;Rimavská Sobota;48.219;20.0536
SK;98011;Ožďany;Banskobystrický kraj;Rimavská Sobota;48.3782;19.8916
SK;98021;Žíp;Banskobystrický kraj;Rimavská Sobota;48.3642;20.2033
SK;98021;Rakytník;Banskobystrický kraj;Rimavská Sobota;48.3723;20.1833
SK;98021;Vieska nad Blhom;Banskobystrický kraj;Rimavská Sobota;48.3511;20.1988
SK;98021;Bátka;Banskobystrický kraj;Rimavská Sobota;48.3788;20.17
SK;98021;Tomášovce;Banskobystrický kraj;Rimavská Sobota;48.393;20.153
SK;98021;Dulovo;Banskobystrický kraj;Rimavská Sobota;48.3741;20.1914
SK;98022;Uzovská Panica;Banskobystrický kraj;Rimavská Sobota;48.417;20.1439
SK;98022;Veľký Blh;Banskobystrický kraj;Rimavská Sobota;48.4453;20.1165
SK;98023;Drienčany;Banskobystrický kraj;Rimavská Sobota;48.4813;20.0718
SK;98023;Dražice;Banskobystrický kraj;Rimavská Sobota;48.4372;20.0656
SK;98023;Padarovce;Banskobystrický kraj;Rimavská Sobota;48.4572;20.0701
SK;98023;Papča;Banskobystrický kraj;Rimavská Sobota;48.4685;20.0648
SK;98023;Slizké;Banskobystrický kraj;Rimavská Sobota;48.5173;20.0881
SK;98023;Budikovany;Banskobystrický kraj;Rimavská Sobota;48.4884;20.0882
SK;98023;Teplý Vrch;Banskobystrický kraj;Rimavská Sobota;48.4699;20.0999
SK;98023;Španie Pole;Banskobystrický kraj;Rimavská Sobota;48.5202;20.1273
SK;98023;Hostišovce;Banskobystrický kraj;Rimavská Sobota;48.4976;20.1164
SK;98023;Lipovec;Banskobystrický kraj;Rimavská Sobota;48.5495;20.0658
SK;98025;Hrušovo;Banskobystrický kraj;Rimavská Sobota;48.5128;20.0491
SK;98025;Striežovce;Banskobystrický kraj;Rimavská Sobota;48.528;20.0296
SK;98026;Babinec;Banskobystrický kraj;Rimavská Sobota;48.5122;20.0049
SK;98026;Horné Zahorany;Banskobystrický kraj;Rimavská Sobota;48.4615;20.0085
SK;98026;Ostrany;Banskobystrický kraj;Rimavská Sobota;48.4949;20.0483
SK;98026;Lukovištia;Banskobystrický kraj;Rimavská Sobota;48.4918;20.0263
SK;98026;Kraskovo;Banskobystrický kraj;Rimavská Sobota;48.5012;19.99
SK;98031;Gemerček;Banskobystrický kraj;Rimavská Sobota;48.3179;19.9914
SK;98031;Hodejov;Banskobystrický kraj;Rimavská Sobota;48.3012;19.9898
SK;98031;Čierny Potok;Banskobystrický kraj;Rimavská Sobota;48.6167;19.85
SK;98032;Konrádovce;Banskobystrický kraj;Rimavská Sobota;48.2998;19.9038
SK;98032;Blhovce;Banskobystrický kraj;Rimavská Sobota;48.2751;19.9538
SK;98033;Hajnáčka;Banskobystrický kraj;Rimavská Sobota;48.2184;19.9578
SK;98034;Večelkov;Banskobystrický kraj;Rimavská Sobota;48.163;19.9346
SK;98034;Studená;Banskobystrický kraj;Rimavská Sobota;48.1598;19.9596
SK;98034;Stará Bašta;Banskobystrický kraj;Rimavská Sobota;48.181;19.9446
SK;98034;Tachty;Banskobystrický kraj;Rimavská Sobota;48.1549;19.9408
SK;98034;Nová Bašta;Banskobystrický kraj;Rimavská Sobota;48.1709;19.9443
SK;98035;Petrovce;Banskobystrický kraj;Rimavská Sobota;48.1854;20.0205
SK;98035;Dubno;Banskobystrický kraj;Rimavská Sobota;48.192;20.0017
SK;98035;Gemerský Jablonec;Banskobystrický kraj;Rimavská Sobota;48.1945;19.9761
SK;98041;Bottovo;Banskobystrický kraj;Rimavská Sobota;48.3127;20.1501
SK;98041;Dubovec;Banskobystrický kraj;Rimavská Sobota;48.293;20.1541
SK;98041;Martinová;Banskobystrický kraj;Rimavská Sobota;48.298;20.1729
SK;98042;Cakov;Banskobystrický kraj;Rimavská Sobota;48.339;20.2248
SK;98042;Rimavská Seč;Banskobystrický kraj;Rimavská Sobota;48.3051;20.2349
SK;98042;Orávka;Banskobystrický kraj;Rimavská Sobota;48.3137;20.2205
SK;98042;Ivanice;Banskobystrický kraj;Rimavská Sobota;48.3292;20.2366
SK;98042;Radnovce;Banskobystrický kraj;Rimavská Sobota;48.3423;20.2056
SK;98042;Janice;Banskobystrický kraj;Rimavská Sobota;48.2802;20.2144
SK;98042;Chrámec;Banskobystrický kraj;Rimavská Sobota;48.2788;20.1854
SK;98042;Zádor;Banskobystrický kraj;Rimavská Sobota;48.3212;20.2421
SK;98043;Číž;Banskobystrický kraj;Rimavská Sobota;48.3137;20.2804
SK;98043;Číž - kúpele;Banskobystrický kraj;Rimavská Sobota;48.3137;20.2804
SK;98044;Chanava;Banskobystrický kraj;Rimavská Sobota;48.3361;20.2993
SK;98044;Abovce;Banskobystrický kraj;Rimavská Sobota;48.3187;20.3365
SK;98044;Lenartovce;Banskobystrický kraj;Rimavská Sobota;48.2979;20.3101
SK;98044;Vlkyňa;Banskobystrický kraj;Rimavská Sobota;48.2821;20.301
SK;98045;Kesovce;Banskobystrický kraj;Rimavská Sobota;48.3752;20.3529
SK;98045;Kráľ;Banskobystrický kraj;Rimavská Sobota;48.3589;20.35
SK;98045;Štrkovec;Banskobystrický kraj;Rimavská Sobota;48.3583;20.3249
SK;98045;Neporadza;Banskobystrický kraj;Rimavská Sobota;48.3622;20.3914
SK;98045;Riečka;Banskobystrický kraj;Rimavská Sobota;48.3398;20.3306
SK;98050;Lenka;Banskobystrický kraj;Rimavská Sobota;48.3871;20.3484
SK;98050;Rumince;Banskobystrický kraj;Rimavská Sobota;48.3683;20.2871
SK;98050;Hubovo;Banskobystrický kraj;Rimavská Sobota;48.3998;20.3688
SK;98050;Včelince;Banskobystrický kraj;Rimavská Sobota;48.3862;20.3062
SK;98051;Veľké Teriakovce;Banskobystrický kraj;Rimavská Sobota;48.4332;19.9663
SK;98051;Malé Teriakovce;Banskobystrický kraj;Rimavská Sobota;48.4386;19.9749
SK;98051;Krásna;Banskobystrický kraj;Rimavská Sobota;48.4205;19.9655
SK;98052;Vrbovce nad Rimavou;Banskobystrický kraj;Rimavská Sobota;48.4626;19.9465
SK;98052;Hrachovo;Banskobystrický kraj;Rimavská Sobota;48.4654;19.9513
SK;98052;Kociha;Banskobystrický kraj;Rimavská Sobota;48.4795;19.9465
SK;98052;Svetlá;Banskobystrický kraj;Rimavská Sobota;48.45;19.9
SK;98052;Nižný Skálnik;Banskobystrický kraj;Rimavská Sobota;48.4537;19.9707
SK;98052;Vyšný Skálnik;Banskobystrický kraj;Rimavská Sobota;48.4642;19.9642
SK;98053;Rimavské Zalužany;Banskobystrický kraj;Rimavská Sobota;48.501;19.9353
SK;98053;Rimavská Baňa;Banskobystrický kraj;Rimavská Sobota;48.5121;19.9413
SK;98053;Lehota nad Rimavicou;Banskobystrický kraj;Rimavská Sobota;48.5065;19.9383
SK;98054;Rimavské Brezovo;Banskobystrický kraj;Rimavská Sobota;48.5381;19.9573
SK;98054;Kyjatice;Banskobystrický kraj;Rimavská Sobota;48.5299;20.0125
SK;98055;Klenovec;Banskobystrický kraj;Rimavská Sobota;48.5956;19.8907
SK;98061;Tisovec;Banskobystrický kraj;Rimavská Sobota;48.6774;19.9436
SK;98061;Rimavská Píla;Banskobystrický kraj;Rimavská Sobota;48.6491;19.9437
SK;98101;Likier;Banskobystrický kraj;Rimavská Sobota;48.5599;19.9573
SK;98101;Hnúšťa;Banskobystrický kraj;Rimavská Sobota;48.5726;19.954
SK;98101;Polom;Banskobystrický kraj;Rimavská Sobota;48.6049;19.9914
SK;98101;Hačava;Banskobystrický kraj;Rimavská Sobota;48.6252;19.9511
SK;98251;Barca;Banskobystrický kraj;Rimavská Sobota;48.3745;20.2303
SK;98251;Figa;Banskobystrický kraj;Rimavská Sobota;48.3991;20.253
SK;98251;Stránska;Banskobystrický kraj;Rimavská Sobota;48.4031;20.2796
SK;98252;Valice;Banskobystrický kraj;Rimavská Sobota;48.4577;20.1882
SK;98252;Vyšná Kaloša;Banskobystrický kraj;Rimavská Sobota;48.4326;20.2247
SK;98252;Nižná Kaloša;Banskobystrický kraj;Rimavská Sobota;48.4229;20.2252
SK;98252;Kaloša;Banskobystrický kraj;Rimavská Sobota;48.4326;20.2247
SK;98252;Vyšné Valice;Banskobystrický kraj;Rimavská Sobota;48.4577;20.1882
SK;98252;Gemerské Michalovce;Banskobystrický kraj;Rimavská Sobota;48.4377;20.2119
SK;98252;Nižné Valice;Banskobystrický kraj;Rimavská Sobota;48.45;20.2
SK;98262;Hrkáč;Banskobystrický kraj;Rimavská Sobota;48.4783;20.2735
SK;98262;Strelnice;Banskobystrický kraj;Rimavská Sobota;48.5134;20.2552
SK;98265;Ratkovská Lehota;Banskobystrický kraj;Rimavská Sobota;48.5624;20.0999
SK;98267;Rovné;Banskobystrický kraj;Rimavská Sobota;48.5813;20.0522
SK;98267;Ratkovská Suchá;Banskobystrický kraj;Rimavská Sobota;48.5795;20.0693
SK;98267;Brádno;Banskobystrický kraj;Rimavská Sobota;48.5682;20.0172
SK;98267;Potok;Banskobystrický kraj;Rimavská Sobota;48.5608;20.0502
SK;98267;Ratkovská Zdychava;Banskobystrický kraj;Rimavská Sobota;48.6036;20.0225
SK;98267;Krokava;Banskobystrický kraj;Rimavská Sobota;48.6298;20.0265
SK;98267;Poproč;Banskobystrický kraj;Rimavská Sobota;48.5834;20.0336
SK;98542;Husiná;Banskobystrický kraj;Rimavská Sobota;48.3425;19.882
SK;98542;Dolné Zahorany;Banskobystrický kraj;Rimavská Sobota;48.3506;19.904
SK;99001;Malé Straciny;Banskobystrický kraj;Veľký Krtíš;48.2098;19.4151
SK;99001;Veľký Krtíš;Banskobystrický kraj;Veľký Krtíš;48.2106;19.3504
SK;99001;Veľké Straciny;Banskobystrický kraj;Veľký Krtíš;48.1969;19.3978
SK;99001;Malý Krtíš;Banskobystrický kraj;Veľký Krtíš;48.19;19.3505
SK;99101;Brusník;Banskobystrický kraj;Veľký Krtíš;48.2993;19.4016
SK;99101;Senné;Banskobystrický kraj;Veľký Krtíš;48.3098;19.3965
SK;99101;Šuľa;Banskobystrický kraj;Veľký Krtíš;48.3305;19.4
SK;99101;Červeňany;Banskobystrický kraj;Veľký Krtíš;48.3812;19.3884
SK;99101;Príboj;Banskobystrický kraj;Veľký Krtíš;48.3318;19.4137
SK;99102;Dúbrava;Banskobystrický kraj;Veľký Krtíš;48.5;19.1667
SK;99102;Dolná Strehová;Banskobystrický kraj;Veľký Krtíš;48.2508;19.4888
SK;99102;Slovenské Kľačany;Banskobystrický kraj;Veľký Krtíš;48.2643;19.4492
SK;99102;Prieloh;Banskobystrický kraj;Veľký Krtíš;48.2294;19.5403
SK;99102;Horná Strehová;Banskobystrický kraj;Veľký Krtíš;48.2797;19.4297
SK;99102;Ľuboriečka;Banskobystrický kraj;Veľký Krtíš;48.2622;19.5267
SK;99102;Bukovec;Banskobystrický kraj;Veľký Krtíš;48.2333;19.4
SK;99102;Osušie;Banskobystrický kraj;Veľký Krtíš;48.2851;19.4335
SK;99102;Vieska;Banskobystrický kraj;Veľký Krtíš;48.2613;19.4666
SK;99102;Drnava;Banskobystrický kraj;Veľký Krtíš;48.2851;19.4335
SK;99103;Horné Strháre;Banskobystrický kraj;Veľký Krtíš;48.2702;19.3628
SK;99103;Suché Brezovo;Banskobystrický kraj;Veľký Krtíš;48.3088;19.3583
SK;99103;Dolné Strháre;Banskobystrický kraj;Veľký Krtíš;48.2485;19.3937
SK;99103;Pôtor;Banskobystrický kraj;Veľký Krtíš;48.2342;19.4213
SK;99103;Veľký Lom;Banskobystrický kraj;Veľký Krtíš;48.3381;19.3716
SK;99103;Žihľava;Banskobystrický kraj;Veľký Krtíš;48.2232;19.4262
SK;99105;Sklabiná;Banskobystrický kraj;Veľký Krtíš;48.1584;19.358
SK;99105;Nová Ves;Banskobystrický kraj;Veľký Krtíš;48.1694;19.3662
SK;99105;Obeckov;Banskobystrický kraj;Veľký Krtíš;48.1699;19.3322
SK;99106;Želovce;Banskobystrický kraj;Veľký Krtíš;48.1236;19.3559
SK;99106;Kiarov;Banskobystrický kraj;Veľký Krtíš;48.1101;19.4072
SK;99106;Vrbovka;Banskobystrický kraj;Veľký Krtíš;48.0905;19.4087
SK;99106;Peťov;Banskobystrický kraj;Veľký Krtíš;48.1086;19.5006
SK;99106;Selešťany;Banskobystrický kraj;Veľký Krtíš;48.1064;19.4118
SK;99106;Kováčovce;Banskobystrický kraj;Veľký Krtíš;48.094;19.4579
SK;99106;Záhorce;Banskobystrický kraj;Veľký Krtíš;48.1116;19.3401
SK;99107;Opatovská Nová Ves;Banskobystrický kraj;Veľký Krtíš;48.1135;19.2782
SK;99107;Slovenské Ďarmoty;Banskobystrický kraj;Veľký Krtíš;48.1135;19.2782
SK;99107;Iliašov;Banskobystrický kraj;Veľký Krtíš;48.1135;19.2782
SK;99108;Lesenice;Banskobystrický kraj;Veľký Krtíš;48.1065;19.247
SK;99108;Malá Čalomija;Banskobystrický kraj;Veľký Krtíš;48.0845;19.2322
SK;99108;Chrastince;Banskobystrický kraj;Veľký Krtíš;48.0903;19.2503
SK;99109;Veľká Čalomija;Banskobystrický kraj;Veľký Krtíš;48.0692;19.2006
SK;99109;Koláre;Banskobystrický kraj;Veľký Krtíš;48.0692;19.2006
SK;99110;Veľká Ves nad Ipľom;Banskobystrický kraj;Veľký Krtíš;48.0792;19.0877
SK;99110;Ipeľské Predmostie;Banskobystrický kraj;Veľký Krtíš;48.0625;19.0559
SK;99110;Sečianky;Banskobystrický kraj;Veľký Krtíš;48.0951;19.0796
SK;99110;Kleňany;Banskobystrický kraj;Veľký Krtíš;48.1174;19.0739
SK;99111;Kosihy nad Ipľom;Banskobystrický kraj;Veľký Krtíš;48.0769;19.1744
SK;99111;Balog nad Ipľom;Banskobystrický kraj;Veľký Krtíš;48.0778;19.1309
SK;99121;Pravica;Banskobystrický kraj;Veľký Krtíš;48.317;19.4577
SK;99121;Chrťany;Banskobystrický kraj;Veľký Krtíš;48.2917;19.4605
SK;99121;Imrov Kopec;Banskobystrický kraj;Veľký Krtíš;48.3;19.4687
SK;99121;Závada;Banskobystrický kraj;Veľký Krtíš;48.2912;19.4879
SK;99122;Malé Zlievce;Banskobystrický kraj;Veľký Krtíš;48.18;19.446
