Země;PSČ;Obec;Kraj;Okres;Latitude;Longtitude
CZ;79384;Janov;Moravskoslezský kraj;Bruntál;50.25;17.4833
CZ;79391;Úvalno;Moravskoslezský kraj;Bruntál;50.05;17.75
CZ;79393;Brantice;Moravskoslezský kraj;Bruntál;50.0667;17.6167
CZ;79395;Valštejn;Moravskoslezský kraj;Bruntál;50.1729;17.5417
CZ;79395;Linhartovy;Moravskoslezský kraj;Bruntál;50.1333;17.6167
CZ;79395;Dlouhá Voda;Moravskoslezský kraj;Bruntál;50.1729;17.5417
CZ;79395;Česká Ves;Moravskoslezský kraj;Bruntál;50.25;17.2333
CZ;79395;Piskořov;Moravskoslezský kraj;Bruntál;50.1833;17.6333
CZ;79395;Burkvíz;Moravskoslezský kraj;Bruntál;50.15;17.5667
CZ;79395;Město Albrechtice;Moravskoslezský kraj;Bruntál;50.1667;17.5667
CZ;79395;Hynčice;Moravskoslezský kraj;Bruntál;50.1833;17.5333
CZ;79395;Opavice;Moravskoslezský kraj;Bruntál;50.1667;17.6167
CZ;79395;Žáry;Moravskoslezský kraj;Bruntál;50.15;17.5667
CZ;79397;Hrozová;Moravskoslezský kraj;Bruntál;50.2167;17.7167
CZ;79397;Víno;Moravskoslezský kraj;Bruntál;50.2;17.65
CZ;79397;Koberno;Moravskoslezský kraj;Bruntál;50.2167;17.7
CZ;79397;Matějovice;Moravskoslezský kraj;Bruntál;50.2333;17.75
CZ;79397;Slezské Rudoltice;Moravskoslezský kraj;Bruntál;50.2167;17.6833
CZ;79397;Rusín;Moravskoslezský kraj;Bruntál;50.2167;17.7333
CZ;79397;Ostrá Hora;Moravskoslezský kraj;Bruntál;50.2333;17.7167
CZ;79397;Amalín;Moravskoslezský kraj;Bruntál;50.219;17.7071
CZ;79399;Hlinka;Moravskoslezský kraj;Bruntál;50.2833;17.6833
CZ;79399;Liptaň;Moravskoslezský kraj;Bruntál;50.2333;17.6167
CZ;79399;Osoblaha;Moravskoslezský kraj;Bruntál;50.2833;17.7167
CZ;79399;Bohušov;Moravskoslezský kraj;Bruntál;50.25;17.7167
CZ;79399;Karlov;Moravskoslezský kraj;Bruntál;50.25;17.6833
CZ;79399;Vysoká;Moravskoslezský kraj;Bruntál;50.2667;17.6
CZ;79399;Dolní Povelice;Moravskoslezský kraj;Bruntál;50.2333;17.6833
CZ;79399;Dívčí Hrad;Moravskoslezský kraj;Bruntál;50.25;17.6333
CZ;79399;Bučávka;Moravskoslezský kraj;Bruntál;50.2;17.6167
CZ;79399;Horní Povelice;Moravskoslezský kraj;Bruntál;50.2167;17.65
CZ;79399;Pitárné;Moravskoslezský kraj;Bruntál;50.25;17.6
CZ;79399;Slezské Pavlovice;Moravskoslezský kraj;Bruntál;50.3167;17.7
CZ;79399;Bartultovice;Moravskoslezský kraj;Bruntál;50.2667;17.6
CZ;79401;Hošťálkovy;Moravskoslezský kraj;Bruntál;50.1167;17.6
CZ;79401;Býkov;Moravskoslezský kraj;Bruntál;50.05;17.7
CZ;79401;Krásné Loučky;Moravskoslezský kraj;Bruntál;50.1333;17.65
CZ;79401;Vraclávek;Moravskoslezský kraj;Bruntál;50.1333;17.5667
CZ;79401;Krasov;Moravskoslezský kraj;Bruntál;50.1;17.55
CZ;79401;Křížová;Moravskoslezský kraj;Bruntál;50.1333;17.5333
CZ;79401;Pod Bezručovým vrchem;Moravskoslezský kraj;Bruntál;50.0985;17.6152
CZ;79401;Pod Cvilínem;Moravskoslezský kraj;Bruntál;50.0985;17.6152
CZ;79401;Krnov;Moravskoslezský kraj;Bruntál;50.1;17.7167
CZ;79401;Láryšov;Moravskoslezský kraj;Bruntál;50.05;17.6667
CZ;79401;Radim;Moravskoslezský kraj;Bruntál;50.0833;17.6
CZ;79401;Dubnice;Moravskoslezský kraj;Bruntál;50.05;17.65
CZ;79401;Staré Purkartice;Moravskoslezský kraj;Bruntál;50.1333;17.5333
CZ;79501;Dolní Moravice;Moravskoslezský kraj;Bruntál;49.9833;17.3333
CZ;79501;Malá Štáhle;Moravskoslezský kraj;Bruntál;49.95;17.3333
CZ;79501;Ondřejov;Moravskoslezský kraj;Bruntál;49.9167;17.3
CZ;79501;Jamartice;Moravskoslezský kraj;Bruntál;49.9333;17.3333
CZ;79501;Edrovice;Moravskoslezský kraj;Bruntál;49.9333;17.2667
CZ;79501;Žďárský Potok;Moravskoslezský kraj;Bruntál;49.9667;17.2333
CZ;79501;Harrachov;Moravskoslezský kraj;Bruntál;49.95;17.2833
CZ;79501;Horní Moravice;Moravskoslezský kraj;Bruntál;49.9833;17.3
CZ;79501;Rýmařov;Moravskoslezský kraj;Bruntál;49.9333;17.2667
CZ;79501;Nová Ves;Moravskoslezský kraj;Bruntál;50.0667;17.0167
CZ;79501;Stará Ves;Moravskoslezský kraj;Bruntál;49.9667;17.25
CZ;73801;Staré Město;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.3667
CZ;73801;Místek;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.3333
CZ;73801;Frýdek;Moravskoslezský kraj;Frýdek-Místek;49.6833;18.35
CZ;73801;Lískovec;Moravskoslezský kraj;Frýdek-Místek;49.7;18.3333
CZ;73901;Kunčičky u Bašky;Moravskoslezský kraj;Frýdek-Místek;49.65;18.3667
CZ;73901;Baška;Moravskoslezský kraj;Frýdek-Místek;49.65;18.3667
CZ;73901;Hodoňovice;Moravskoslezský kraj;Frýdek-Místek;49.6333;18.3667
CZ;73904;Krásná;Moravskoslezský kraj;Frýdek-Místek;49.5833;18.4833
CZ;73904;Pražmo;Moravskoslezský kraj;Frýdek-Místek;49.6;18.4833
CZ;73904;Morávka;Moravskoslezský kraj;Frýdek-Místek;49.6;18.5333
CZ;73904;Raškovice;Moravskoslezský kraj;Frýdek-Místek;49.6333;18.4333
CZ;73908;Skalice;Moravskoslezský kraj;Frýdek-Místek;49.65;18.4167
CZ;73911;Pstruží;Moravskoslezský kraj;Frýdek-Místek;49.5833;18.3167
CZ;73911;Lubno;Moravskoslezský kraj;Frýdek-Místek;49.6;18.3833
CZ;73911;Pržno;Moravskoslezský kraj;Frýdek-Místek;49.3833;17.9333
CZ;73911;Malenovice;Moravskoslezský kraj;Frýdek-Místek;49.5833;18.4
CZ;73911;Nová Ves;Moravskoslezský kraj;Frýdek-Místek;49.5833;18.3667
CZ;73911;Frýdlant nad Ostravicí;Moravskoslezský kraj;Frýdek-Místek;49.5833;18.35
CZ;73911;Janovice;Moravskoslezský kraj;Frýdek-Místek;49.6167;18.4167
CZ;73912;Čeladná;Moravskoslezský kraj;Frýdek-Místek;49.5667;18.3833
CZ;73913;Kunčice pod Ondřejníkem;Moravskoslezský kraj;Frýdek-Místek;49.55;18.2667
CZ;73914;Ostravice;Moravskoslezský kraj;Frýdek-Místek;49.55;18.3833
CZ;73915;Staré Hamry;Moravskoslezský kraj;Frýdek-Místek;49.5333;18.4
CZ;73915;Bílá;Moravskoslezský kraj;Frýdek-Místek;49.4333;18.45
CZ;73921;Paskov;Moravskoslezský kraj;Frýdek-Místek;49.7333;18.3
CZ;73921;Oprechtice;Moravskoslezský kraj;Frýdek-Místek;49.7333;18.2667
CZ;73923;Košatka;Moravskoslezský kraj;Frýdek-Místek;49.7333;18.15
CZ;73923;Stará Ves nad Ondřejnicí;Moravskoslezský kraj;Frýdek-Místek;49.7333;18.1833
CZ;73924;Krmelín;Moravskoslezský kraj;Frýdek-Místek;49.7333;18.2333
CZ;73925;Žabeň;Moravskoslezský kraj;Frýdek-Místek;49.7167;18.3
CZ;73925;Sviadnov;Moravskoslezský kraj;Frýdek-Místek;49.7;18.3333
CZ;73932;Vratimov;Moravskoslezský kraj;Frýdek-Místek;49.7667;18.3167
CZ;73932;Řepiště;Moravskoslezský kraj;Frýdek-Místek;49.75;18.3167
CZ;73932;Horní Datyně;Moravskoslezský kraj;Frýdek-Místek;49.7667;18.3667
CZ;73934;Šenov;Moravskoslezský kraj;Frýdek-Místek;49.6167;18
CZ;73934;Václavovice;Moravskoslezský kraj;Frýdek-Místek;49.8;18.15
CZ;73936;Kaňovice;Moravskoslezský kraj;Frýdek-Místek;49.75;18.3833
CZ;73936;Sedliště;Moravskoslezský kraj;Frýdek-Místek;49.7167;18.35
CZ;73936;Bruzovice;Moravskoslezský kraj;Frýdek-Místek;49.7167;18.4167
CZ;73937;Horní Bludovice;Moravskoslezský kraj;Frýdek-Místek;49.75;18.4333
CZ;73937;Prostřední Bludovice;Moravskoslezský kraj;Frýdek-Místek;49.75;18.4667
CZ;73937;Žermanice;Moravskoslezský kraj;Frýdek-Místek;49.7333;18.45
CZ;73938;Soběšovice;Moravskoslezský kraj;Frýdek-Místek;49.7;18.4667
CZ;73938;Dolní Domaslavice;Moravskoslezský kraj;Frýdek-Místek;49.7;18.4667
CZ;73939;Lučina;Moravskoslezský kraj;Frýdek-Místek;49.7347;18.3431
CZ;73941;Palkovice;Moravskoslezský kraj;Frýdek-Místek;49.6333;18.3167
CZ;73941;Myslík;Moravskoslezský kraj;Frýdek-Místek;49.6167;18.2667
CZ;73942;Chlebovice;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.2833
CZ;73942;Lysůvky;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.3
CZ;73942;Zelinkovice;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.3
CZ;73943;Staříč;Moravskoslezský kraj;Frýdek-Místek;49.6833;18.2667
CZ;73944;Brušperk;Moravskoslezský kraj;Frýdek-Místek;49.7;18.2167
CZ;73945;Fryčovice;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.2333
CZ;73945;Ptáčník;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.2333
CZ;73946;Rychaltice;Moravskoslezský kraj;Frýdek-Místek;49.6333;18.2167
CZ;73946;Hukvaldy;Moravskoslezský kraj;Frýdek-Místek;49.6333;18.2333
CZ;73946;Horní Sklenov;Moravskoslezský kraj;Frýdek-Místek;49.6167;18.2167
CZ;73946;Dolní Sklenov;Moravskoslezský kraj;Frýdek-Místek;49.6333;18.2167
CZ;73947;Měrkovice;Moravskoslezský kraj;Frýdek-Místek;49.6;18.25
CZ;73947;Kozlovice;Moravskoslezský kraj;Frýdek-Místek;49.6;18.2667
CZ;73947;Lhotka;Moravskoslezský kraj;Frýdek-Místek;49.6;18.3
CZ;73949;Metylovice;Moravskoslezský kraj;Frýdek-Místek;49.6167;18.3333
CZ;73951;Dobratice;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.4833
CZ;73951;Vojkovice;Moravskoslezský kraj;Frýdek-Místek;49.6833;18.4667
CZ;73951;Nižní Lhoty;Moravskoslezský kraj;Frýdek-Místek;49.65;18.4333
CZ;73951;Horní Domaslavice;Moravskoslezský kraj;Frýdek-Místek;49.7;18.4667
CZ;73951;Dobrá;Moravskoslezský kraj;Frýdek-Místek;49.6833;18.4167
CZ;73951;Pazderna;Moravskoslezský kraj;Frýdek-Místek;49.7;18.4333
CZ;73951;Vyšní Lhoty;Moravskoslezský kraj;Frýdek-Místek;49.6333;18.45
CZ;73951;Nošovice;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.4333
CZ;73953;Třanovice;Moravskoslezský kraj;Frýdek-Místek;49.6722;18.5
CZ;73953;Dolní Tošanovice;Moravskoslezský kraj;Frýdek-Místek;49.6833;18.4833
CZ;73953;Hnojník;Moravskoslezský kraj;Frýdek-Místek;49.6722;18.5
CZ;73953;Komorní Lhotka;Moravskoslezský kraj;Frýdek-Místek;49.65;18.5167
CZ;73953;Horní Tošanovice;Moravskoslezský kraj;Frýdek-Místek;49.6833;18.5
CZ;73955;Guty;Moravskoslezský kraj;Frýdek-Místek;49.65;18.6
CZ;73955;Řeka;Moravskoslezský kraj;Frýdek-Místek;49.6333;18.5833
CZ;73955;Smilovice;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.5833
CZ;73959;Vělopolí;Moravskoslezský kraj;Frýdek-Místek;49.7;18.5667
CZ;73959;Střítež;Moravskoslezský kraj;Frýdek-Místek;49.6833;18.5833
CZ;73961;Nebory;Moravskoslezský kraj;Frýdek-Místek;49.6833;18.6167
CZ;73961;Třinec (Staré Město);Moravskoslezský kraj;Frýdek-Místek;49.6783;18.6333
CZ;73961;Osůvky;Moravskoslezský kraj;Frýdek-Místek;49.6783;18.6333
CZ;73961;Tyra;Moravskoslezský kraj;Frýdek-Místek;49.6167;18.65
CZ;73961;Kojkovice;Moravskoslezský kraj;Frýdek-Místek;49.7;18.7
CZ;73961;Kanada;Moravskoslezský kraj;Frýdek-Místek;49.6783;18.6333
CZ;73961;Oldřichovice;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.65
CZ;73961;Konská;Moravskoslezský kraj;Frýdek-Místek;49.7;18.6333
CZ;73961;Dolní Líštná;Moravskoslezský kraj;Frýdek-Místek;49.6833;18.7
CZ;73961;Ropice;Moravskoslezský kraj;Frýdek-Místek;49.7;18.6167
CZ;73961;Staré Město;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.3667
CZ;73961;Horní Líštná;Moravskoslezský kraj;Frýdek-Místek;49.7;18.7167
CZ;73961;Lyžbice;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.6833
CZ;73981;Košařiska;Moravskoslezský kraj;Frýdek-Místek;49.6;18.6833
CZ;73981;Milíkov;Moravskoslezský kraj;Frýdek-Místek;49.5833;18.7167
CZ;73984;Písek;Moravskoslezský kraj;Frýdek-Místek;49.5667;18.8
CZ;73984;Bukovec;Moravskoslezský kraj;Frýdek-Místek;49.55;18.8333
CZ;73991;Jablunkov;Moravskoslezský kraj;Frýdek-Místek;49.5833;18.7667
CZ;73991;Dolní Lomná;Moravskoslezský kraj;Frýdek-Místek;49.55;18.7167
CZ;73991;Bocanovice;Moravskoslezský kraj;Frýdek-Místek;49.5667;18.75
CZ;73991;Horní Lomná;Moravskoslezský kraj;Frýdek-Místek;49.5167;18.65
CZ;73991;Písečná;Moravskoslezský kraj;Frýdek-Místek;49.5833;18.8
CZ;73992;Návsí;Moravskoslezský kraj;Frýdek-Místek;49.5833;18.7667
CZ;73994;Karpentná;Moravskoslezský kraj;Frýdek-Místek;49.6333;18.7
CZ;73994;Vendryně;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.7
CZ;73995;Nýdek;Moravskoslezský kraj;Frýdek-Místek;49.6667;18.7667
CZ;73995;Bystřice;Moravskoslezský kraj;Frýdek-Místek;49.6333;18.7167
CZ;73997;Hrádek;Moravskoslezský kraj;Frýdek-Místek;49.6167;18.75
CZ;73998;Mosty u Jablunkova;Moravskoslezský kraj;Frýdek-Místek;49.5333;18.75
CZ;73998;Hrčava;Moravskoslezský kraj;Frýdek-Místek;49.5333;18.75
CZ;73301;Karviná-Hranice;Moravskoslezský kraj;Karviná;49.7778;18.5
CZ;73301;Staré Město;Moravskoslezský kraj;Karviná;49.6667;18.3667
CZ;73301;Karviná-Fryštát;Moravskoslezský kraj;Karviná;49.7778;18.5
CZ;73301;Louky;Moravskoslezský kraj;Karviná;49.8;18.5833
CZ;73301;Karviná-Louky;Moravskoslezský kraj;Karviná;49.7778;18.5
CZ;73301;Karviná-Staré Město;Moravskoslezský kraj;Karviná;49.7778;18.5
CZ;73301;Hranice;Moravskoslezský kraj;Karviná;49.7778;18.5
CZ;73301;Fryštát;Moravskoslezský kraj;Karviná;49.8667;18.55
CZ;73401;Ráj;Moravskoslezský kraj;Karviná;49.8333;18.5667
CZ;73401;Mizerov;Moravskoslezský kraj;Karviná;49.8667;18.5833
CZ;73401;Karviná-Ráj;Moravskoslezský kraj;Karviná;49.85;18.575
CZ;73401;Karviná-Mizerov;Moravskoslezský kraj;Karviná;49.85;18.575
CZ;73503;Darkov;Moravskoslezský kraj;Karviná;50.0083;15.775
CZ;73503;Karviná-Lázně Darkov;Moravskoslezský kraj;Karviná;50.0083;15.775
CZ;73506;Doly;Moravskoslezský kraj;Karviná;49.8667;16.05
CZ;73506;Nové Město;Moravskoslezský kraj;Karviná;50.15;15.5
CZ;73506;Karviná-Nové Město;Moravskoslezský kraj;Karviná;50.0083;15.775
CZ;73506;Karviná-Doly;Moravskoslezský kraj;Karviná;50.0083;15.775
CZ;73511;Orlová (Město);Moravskoslezský kraj;Karviná;49.8333;18.4333
CZ;73511;Lazy;Moravskoslezský kraj;Karviná;49.8333;18.4333
CZ;73514;Poruba;Moravskoslezský kraj;Karviná;49.8667;18.4167
CZ;73514;Lutyně;Moravskoslezský kraj;Karviná;49.8667;18.4167
CZ;73531;Bohumín-Skřečoň;Moravskoslezský kraj;Karviná;49.9;18.3833
CZ;73531;Skřečoň;Moravskoslezský kraj;Karviná;49.9;18.3833
CZ;73532;Rychvald;Moravskoslezský kraj;Karviná;49.8667;18.3667
CZ;73533;Doubrava;Moravskoslezský kraj;Karviná;49.8667;18.4833
CZ;73534;Stonava;Moravskoslezský kraj;Karviná;49.8;18.5333
CZ;73535;Horní Suchá;Moravskoslezský kraj;Karviná;49.8;18.5
CZ;73541;Petřvald;Moravskoslezský kraj;Karviná;49.8333;18.4
CZ;73542;Horní Těrlicko;Moravskoslezský kraj;Karviná;49.75;18.5
CZ;73542;Hradiště;Moravskoslezský kraj;Karviná;49.7333;18.5333
CZ;73542;Těrlicko;Moravskoslezský kraj;Karviná;49.75;18.5
CZ;73542;Dolní Těrlicko;Moravskoslezský kraj;Karviná;49.7667;18.5167
CZ;73543;Albrechtice;Moravskoslezský kraj;Karviná;49.7833;18.5333
CZ;73551;Bohumín-Vrbice;Moravskoslezský kraj;Karviná;49.8917;18.325
CZ;73551;Bohumín-Pudlov;Moravskoslezský kraj;Karviná;49.8917;18.325
CZ;73551;Vrbice;Moravskoslezský kraj;Karviná;49.8833;18.3167
CZ;73551;Pudlov;Moravskoslezský kraj;Karviná;49.9;18.3333
CZ;73552;Záblatí;Moravskoslezský kraj;Karviná;49.8833;18.3833
CZ;73552;Bohumín-Záblatí;Moravskoslezský kraj;Karviná;49.8833;18.3833
CZ;73553;Věřňovice;Moravskoslezský kraj;Karviná;49.9333;18.4167
CZ;73553;Dolní Lutyně;Moravskoslezský kraj;Karviná;49.9;18.4333
CZ;73561;Chotěbuz;Moravskoslezský kraj;Karviná;49.7667;18.5833
CZ;73562;Mistřovice;Moravskoslezský kraj;Karviná;49.75;18.5667
CZ;73562;Mosty;Moravskoslezský kraj;Karviná;49.75;18.6
CZ;73562;Stanislavice;Moravskoslezský kraj;Karviná;49.7667;18.55
CZ;73562;Koňákov;Moravskoslezský kraj;Karviná;49.7333;18.5667
CZ;73564;Prostřední suchá;Moravskoslezský kraj;Karviná;49.8;18.4667
CZ;73564;Dolní Suchá;Moravskoslezský kraj;Karviná;49.8;18.4333
CZ;73571;Dětmarovice;Moravskoslezský kraj;Karviná;49.9;18.4667
CZ;73571;Koukolná;Moravskoslezský kraj;Karviná;49.8833;18.4833
CZ;73572;Závada;Moravskoslezský kraj;Karviná;49.9;18.5
CZ;73572;Petrovice u Karviné;Moravskoslezský kraj;Karviná;49.9;18.5333
CZ;73572;Dolní Marklovice;Moravskoslezský kraj;Karviná;49.9;18.5667
CZ;73572;Prstná;Moravskoslezský kraj;Karviná;49.9167;18.55
CZ;73581;Bohumín-Nový Bohumín;Moravskoslezský kraj;Karviná;49.925;18.35
CZ;73581;Šunychl;Moravskoslezský kraj;Karviná;49.925;18.35
CZ;73581;Bohumín-Starý Bohumín;Moravskoslezský kraj;Karviná;49.925;18.35
CZ;73581;Bohumín-Šunychl;Moravskoslezský kraj;Karviná;49.925;18.35
CZ;73581;Nový Bohumín;Moravskoslezský kraj;Karviná;49.9333;18.3667
CZ;73581;Starý Bohumín;Moravskoslezský kraj;Karviná;49.9167;18.3333
CZ;73583;Bohumín 6;Moravskoslezský kraj;Karviná;49.925;18.35
CZ;73601;Bludovice;Moravskoslezský kraj;Karviná;49.7667;18.45
CZ;73601;Dolní Datyně;Moravskoslezský kraj;Karviná;49.7667;18.4167
CZ;73601;Havířov (Město);Moravskoslezský kraj;Karviná;49.79;18.4267
CZ;73601;Šumbark;Moravskoslezský kraj;Karviná;49.7833;18.4167
CZ;73601;Podlesí;Moravskoslezský kraj;Karviná;49.85;18.3667
CZ;73601;Životice;Moravskoslezský kraj;Karviná;49.7833;18.4833
CZ;73701;Český Těšín;Moravskoslezský kraj;Karviná;49.75;18.6167
CZ;73701;Horní Žukov;Moravskoslezský kraj;Karviná;49.7167;18.5667
CZ;73701;Dolní Žukov;Moravskoslezský kraj;Karviná;49.7167;18.6
CZ;74101;Kojetín;Moravskoslezský kraj;Nový Jičín;49.5667;17.9833
CZ;74101;Janovice;Moravskoslezský kraj;Nový Jičín;49.5667;17.95
CZ;74101;Loučka;Moravskoslezský kraj;Nový Jičín;49.5833;17.9833
CZ;74101;Petřkovice;Moravskoslezský kraj;Nový Jičín;49.55;17.95
CZ;74101;Straník;Moravskoslezský kraj;Nový Jičín;49.55;18
CZ;74101;Blahutovice;Moravskoslezský kraj;Nový Jičín;49.5833;17.8833
CZ;74101;Hrabětice;Moravskoslezský kraj;Nový Jičín;49.6;17.8833
CZ;74101;Jičina;Moravskoslezský kraj;Nový Jičín;49.5667;17.9667
CZ;74101;Starojická Lhota;Moravskoslezský kraj;Nový Jičín;49.5667;17.9167
CZ;74101;Bludovice;Moravskoslezský kraj;Nový Jičín;49.5667;18.0333
CZ;74101;Hůrka;Moravskoslezský kraj;Nový Jičín;49.6;17.9333
CZ;74101;Palačov;Moravskoslezský kraj;Nový Jičín;49.55;17.9333
CZ;74101;Hostašovice;Moravskoslezský kraj;Nový Jičín;49.5333;18
CZ;74101;Heřmanice;Moravskoslezský kraj;Nový Jičín;49.5667;17.8667
CZ;74101;Nový Jičín;Moravskoslezský kraj;Nový Jičín;49.6;18.0167
CZ;74101;Dub;Moravskoslezský kraj;Nový Jičín;49.5667;17.8833
CZ;74101;Žilina;Moravskoslezský kraj;Nový Jičín;49.5833;18.0333
CZ;74101;Polouvsí;Moravskoslezský kraj;Nový Jičín;49.5833;17.9
CZ;74101;Bernartice nad Odrou;Moravskoslezský kraj;Nový Jičín;49.6167;17.95
CZ;74201;Kletné;Moravskoslezský kraj;Nový Jičín;49.6667;17.9167
CZ;74201;Suchdol nad Odrou;Moravskoslezský kraj;Nový Jičín;49.6667;17.9167
CZ;74213;Butovice;Moravskoslezský kraj;Nový Jičín;49.7167;18.0333
CZ;74213;Hukovice;Moravskoslezský kraj;Nový Jičín;49.65;18.0333
CZ;74213;Nová Horka;Moravskoslezský kraj;Nový Jičín;49.7;18.0667
CZ;74213;Studénka;Moravskoslezský kraj;Nový Jičín;49.7333;18.0833
CZ;74221;Mniší;Moravskoslezský kraj;Nový Jičín;49.6;18.2
CZ;74221;Lubina;Moravskoslezský kraj;Nový Jičín;49.6042;18.1625
CZ;74221;Kopřivnice;Moravskoslezský kraj;Nový Jičín;49.6;18.15
CZ;74221;Vlčovice;Moravskoslezský kraj;Nový Jičín;49.6;18.2
CZ;74221;Závišice;Moravskoslezský kraj;Nový Jičín;49.6167;18.1
CZ;74231;Starý Jičín;Moravskoslezský kraj;Nový Jičín;49.5667;17.9667
CZ;74231;Vlčnov;Moravskoslezský kraj;Nový Jičín;49.5833;17.9667
CZ;74233;Jeseník nad Odrou;Moravskoslezský kraj;Nový Jičín;49.6;17.9333
CZ;74235;Pohoř;Moravskoslezský kraj;Nový Jičín;49.6667;17.8833
CZ;74235;Kamenka;Moravskoslezský kraj;Nový Jičín;49.75;17.8
CZ;74235;Vítovka;Moravskoslezský kraj;Nový Jičín;49.7;17.8333
CZ;74235;Heřmánky;Moravskoslezský kraj;Nový Jičín;49.7;17.7667
CZ;74235;Luboměř;Moravskoslezský kraj;Nový Jičín;49.6833;17.7167
CZ;74235;Hynčice;Moravskoslezský kraj;Nový Jičín;49.6167;17.8333
CZ;74235;Heřmanice u Oder;Moravskoslezský kraj;Nový Jičín;49.6767;17.8089
CZ;74235;Vražné;Moravskoslezský kraj;Nový Jičín;49.6767;17.8089
CZ;74235;Klokočůvek;Moravskoslezský kraj;Nový Jičín;49.7167;17.75
CZ;74235;Odry;Moravskoslezský kraj;Nový Jičín;49.6667;17.8333
CZ;74235;Tošovice;Moravskoslezský kraj;Nový Jičín;49.7;17.85
CZ;74235;Mankovice;Moravskoslezský kraj;Nový Jičín;49.6333;17.8833
CZ;74235;Heltínov;Moravskoslezský kraj;Nový Jičín;49.6667;17.7333
CZ;74235;Dobešov;Moravskoslezský kraj;Nový Jičín;49.6667;17.7833
CZ;74235;Veselí;Moravskoslezský kraj;Nový Jičín;49.6333;17.8167
CZ;74235;Emauzy;Moravskoslezský kraj;Nový Jičín;49.6333;17.8333
CZ;74235;Véska;Moravskoslezský kraj;Nový Jičín;49.7167;17.8167
CZ;74236;Loučky;Moravskoslezský kraj;Nový Jičín;49.6833;17.8
CZ;74236;Jakubčovice nad Odrou;Moravskoslezský kraj;Nový Jičín;49.7;17.8
CZ;74237;Spálov;Moravskoslezský kraj;Nový Jičín;49.7167;17.7333
CZ;74242;Šenov u Nového Jičína;Moravskoslezský kraj;Nový Jičín;49.7205;17.9308
CZ;74243;Pustějov;Moravskoslezský kraj;Nový Jičín;49.7;18
CZ;74245;Jerlochovice;Moravskoslezský kraj;Nový Jičín;49.7258;17.9227
CZ;74245;Vrchy;Moravskoslezský kraj;Nový Jičín;49.75;17.8833
CZ;74245;Lukavec;Moravskoslezský kraj;Nový Jičín;49.75;17.9167
CZ;74245;Kujavy;Moravskoslezský kraj;Nový Jičín;49.7167;17.9667
CZ;74245;Vlkovice;Moravskoslezský kraj;Nový Jičín;49.7258;17.9227
CZ;74245;Stachovice;Moravskoslezský kraj;Nový Jičín;49.7;17.9333
CZ;74245;Kostelec;Moravskoslezský kraj;Nový Jičín;49.7167;17.9333
CZ;74245;Jílovec;Moravskoslezský kraj;Nový Jičín;49.7333;17.9667
CZ;74245;Děrné;Moravskoslezský kraj;Nový Jičín;49.7333;17.9333
CZ;74245;Jestřabí;Moravskoslezský kraj;Nový Jičín;49.6833;17.8833
CZ;74245;Pohořílky;Moravskoslezský kraj;Nový Jičín;49.7333;17.9833
CZ;74245;Dolejší Kunčice;Moravskoslezský kraj;Nový Jičín;49.75;17.8333
CZ;74245;Fulnek;Moravskoslezský kraj;Nový Jičín;49.7167;17.9167
CZ;74247;Hladké Životice;Moravskoslezský kraj;Nový Jičín;49.6833;17.95
CZ;74251;Mošnov;Moravskoslezský kraj;Nový Jičín;49.6833;18.1333
CZ;74253;Kunín;Moravskoslezský kraj;Nový Jičín;49.6333;17.9833
CZ;74254;Bartošovice;Moravskoslezský kraj;Nový Jičín;49.6667;18.05
CZ;74255;Albrechtičky;Moravskoslezský kraj;Nový Jičín;49.7;18.1
CZ;74256;Sedlnice;Moravskoslezský kraj;Nový Jičín;49.6667;18.0833
CZ;74257;Libhošť;Moravskoslezský kraj;Nový Jičín;49.6167;18.1
CZ;74258;Prchalov;Moravskoslezský kraj;Nový Jičín;49.65;18.1333
CZ;74258;Kateřinice;Moravskoslezský kraj;Nový Jičín;49.6667;18.1833
CZ;74258;Trnávka;Moravskoslezský kraj;Nový Jičín;49.6833;18.1833
CZ;74258;Skotnice;Moravskoslezský kraj;Nový Jičín;49.6567;18.17
CZ;74258;Příbor;Moravskoslezský kraj;Nový Jičín;49.65;18.15
CZ;74258;Hájov;Moravskoslezský kraj;Nový Jičín;49.6333;18.2
CZ;74260;Petřvald 1-Petřvald;Moravskoslezský kraj;Nový Jičín;49.5889;18.1056
CZ;74260;Petřvaldík-Petřvald 2;Moravskoslezský kraj;Nový Jičín;49.5889;18.1056
CZ;74260;Petřvald 2-Petřvaldík;Moravskoslezský kraj;Nový Jičín;49.5889;18.1056
